Time,CPU Freq,CPU Usage,Free Mem (Bytes),Total Mem (Bytes),Used Mem (Bytes)
Thu Mar 05 13:30:10 EST 2015,24000,0.24999976,548052992,2099159040,1551106048
Thu Mar 05 13:30:12 EST 2015,24000,0.24937391,548052992,2099159040,1551106048
Thu Mar 05 13:30:14 EST 2015,24000,0.99999905,547958784,2099159040,1551200256
Thu Mar 05 13:30:16 EST 2015,24000,0.4987538,547958784,2099159040,1551200256
Thu Mar 05 13:30:18 EST 2015,24000,0.7481277,547958784,2099159040,1551200256
Thu Mar 05 13:30:20 EST 2015,24000,1.758796,547418112,2099159040,1551740928
Thu Mar 05 13:30:22 EST 2015,24000,0.497514,547418112,2099159040,1551740928
Thu Mar 05 13:30:24 EST 2015,24000,0.0,547418112,2099159040,1551740928
Thu Mar 05 13:30:26 EST 2015,24000,2.2499979,547483648,2099159040,1551675392
Thu Mar 05 13:30:28 EST 2015,24000,0.24937391,547450880,2099159040,1551708160
Thu Mar 05 13:30:30 EST 2015,24000,0.0,547323904,2099159040,1551835136
Thu Mar 05 13:30:32 EST 2015,24000,1.0025084,547291136,2099159040,1551867904
Thu Mar 05 13:30:34 EST 2015,24000,0.0,547291136,2099159040,1551867904
Thu Mar 05 13:30:36 EST 2015,24000,0.50251484,546525184,2099159040,1552633856
Thu Mar 05 13:30:38 EST 2015,24000,0.0,546525184,2099159040,1552633856
Thu Mar 05 13:30:40 EST 2015,24000,0.24937391,546525184,2099159040,1552633856
Thu Mar 05 13:30:42 EST 2015,24000,1.2594461,546525184,2099159040,1552633856
Thu Mar 05 13:30:44 EST 2015,24000,0.24937391,546525184,2099159040,1552633856
Thu Mar 05 13:30:46 EST 2015,24000,0.0,546525184,2099159040,1552633856
Thu Mar 05 13:30:48 EST 2015,24000,3.2500029,545636352,2099159040,1553522688
Thu Mar 05 13:30:50 EST 2015,24000,0.24999976,545636352,2099159040,1553522688
Thu Mar 05 13:30:52 EST 2015,24000,0.0,545636352,2099159040,1553522688
Thu Mar 05 13:30:54 EST 2015,24000,6.25,545034240,2099159040,1554124800
Thu Mar 05 13:30:56 EST 2015,24000,5.778897,544681984,2099159040,1554477056
Thu Mar 05 13:30:58 EST 2015,24000,4.0302277,544178176,2099159040,1554980864
Thu Mar 05 13:31:00 EST 2015,24000,0.24999976,544653312,2099159040,1554505728
Thu Mar 05 13:31:02 EST 2015,24000,0.0,544686080,2099159040,1554472960
Thu Mar 05 13:31:04 EST 2015,24000,1.0075569,544587776,2099159040,1554571264
Thu Mar 05 13:31:06 EST 2015,24000,3.5087705,544555008,2099159040,1554604032
Thu Mar 05 13:31:08 EST 2015,24000,3.2994926,544620544,2099159040,1554538496
Thu Mar 05 13:31:10 EST 2015,24000,3.553301,544559104,2099159040,1554599936
Thu Mar 05 13:31:12 EST 2015,24000,0.0,544559104,2099159040,1554599936
Thu Mar 05 13:31:14 EST 2015,24000,0.0,544559104,2099159040,1554599936
Thu Mar 05 13:31:16 EST 2015,24000,4.500002,543793152,2099159040,1555365888
Thu Mar 05 13:31:18 EST 2015,24000,3.7878811,543793152,2099159040,1555365888
Thu Mar 05 13:31:20 EST 2015,24000,3.0075192,543924224,2099159040,1555234816
Thu Mar 05 13:31:22 EST 2015,24000,0.4987538,543989760,2099159040,1555169280
Thu Mar 05 13:31:24 EST 2015,24000,0.0,543989760,2099159040,1555169280
Thu Mar 05 13:31:26 EST 2015,24000,2.5188923,543825920,2099159040,1555333120
Thu Mar 05 13:31:28 EST 2015,24000,2.4999976,543858688,2099159040,1555300352
Thu Mar 05 13:31:30 EST 2015,24000,6.818181,543031296,2099159040,1556127744
Thu Mar 05 13:31:32 EST 2015,24000,0.2506256,543195136,2099159040,1555963904
Thu Mar 05 13:31:34 EST 2015,24000,0.0,543195136,2099159040,1555963904
Thu Mar 05 13:31:36 EST 2015,24000,1.7499983,540901376,2099159040,1558257664
Thu Mar 05 13:31:38 EST 2015,24000,2.7848125,541065216,2099159040,1558093824
Thu Mar 05 13:31:40 EST 2015,24000,2.2613049,540839936,2099159040,1558319104
Thu Mar 05 13:31:42 EST 2015,24000,3.5443068,540872704,2099159040,1558286336
Thu Mar 05 13:31:44 EST 2015,24000,0.24999976,540905472,2099159040,1558253568
Thu Mar 05 13:31:46 EST 2015,24000,0.0,539566080,2099159040,1559592960
Thu Mar 05 13:31:48 EST 2015,24000,0.24999976,539631616,2099159040,1559527424
Thu Mar 05 13:31:50 EST 2015,24000,14.07035,538009600,2099159040,1561149440
Thu Mar 05 13:31:52 EST 2015,24000,0.4987538,538140672,2099159040,1561018368
Thu Mar 05 13:31:54 EST 2015,24000,0.0,538140672,2099159040,1561018368
Thu Mar 05 13:31:56 EST 2015,24000,0.24999976,539156480,2099159040,1560002560
Thu Mar 05 13:31:58 EST 2015,24000,9.54774,538898432,2099159040,1560260608
Thu Mar 05 13:32:00 EST 2015,24000,0.24999976,538898432,2099159040,1560260608
Thu Mar 05 13:32:02 EST 2015,24000,0.0,538898432,2099159040,1560260608
Thu Mar 05 13:32:04 EST 2015,24000,8.6514,538898432,2099159040,1560260608
Thu Mar 05 13:32:06 EST 2015,24000,0.4987538,538996736,2099159040,1560162304
Thu Mar 05 13:32:08 EST 2015,24000,0.0,538996736,2099159040,1560162304
Thu Mar 05 13:32:10 EST 2015,24000,2.7568936,538898432,2099159040,1560260608
Thu Mar 05 13:32:12 EST 2015,24000,2.777779,539029504,2099159040,1560129536
Thu Mar 05 13:32:14 EST 2015,24000,3.2581449,538394624,2099159040,1560764416
Thu Mar 05 13:32:16 EST 2015,24000,0.24937391,538394624,2099159040,1560764416
Thu Mar 05 13:32:18 EST 2015,24000,13.705582,538394624,2099159040,1560764416
Thu Mar 05 13:32:20 EST 2015,24000,0.0,538394624,2099159040,1560764416
Thu Mar 05 13:32:22 EST 2015,24000,0.0,538394624,2099159040,1560764416
Thu Mar 05 13:32:24 EST 2015,24000,0.7556677,538296320,2099159040,1560862720
Thu Mar 05 13:32:26 EST 2015,24000,4.5226154,538427392,2099159040,1560731648
Thu Mar 05 13:32:28 EST 2015,24000,0.0,538427392,2099159040,1560731648
Thu Mar 05 13:32:30 EST 2015,24000,0.24999976,538427392,2099159040,1560731648
Thu Mar 05 13:32:32 EST 2015,24000,6.3613234,538394624,2099159040,1560764416
Thu Mar 05 13:32:34 EST 2015,24000,0.0,538394624,2099159040,1560764416
Thu Mar 05 13:32:36 EST 2015,24000,0.0,538394624,2099159040,1560764416
Thu Mar 05 13:32:38 EST 2015,24000,4.0506306,538394624,2099159040,1560764416
Thu Mar 05 13:32:40 EST 2015,24000,0.24937391,538394624,2099159040,1560764416
Thu Mar 05 13:32:42 EST 2015,24000,0.0,538394624,2099159040,1560764416
Thu Mar 05 13:32:44 EST 2015,24000,4.010028,538296320,2099159040,1560862720
Thu Mar 05 13:32:46 EST 2015,24000,0.24999976,538263552,2099159040,1560895488
Thu Mar 05 13:32:48 EST 2015,24000,0.24999976,538263552,2099159040,1560895488
Thu Mar 05 13:32:50 EST 2015,24000,2.267003,538296320,2099159040,1560862720
Thu Mar 05 13:32:52 EST 2015,24000,2.0100474,538263552,2099159040,1560895488
Thu Mar 05 13:32:54 EST 2015,24000,0.24937391,538263552,2099159040,1560895488
Thu Mar 05 13:32:56 EST 2015,24000,0.0,536735744,2099159040,1562423296
Thu Mar 05 13:32:58 EST 2015,24000,6.5,535818240,2099159040,1563340800
Thu Mar 05 13:33:00 EST 2015,24000,1.2690365,536956928,2099159040,1562202112
Thu Mar 05 13:33:02 EST 2015,24000,2.525252,537088000,2099159040,1562071040
Thu Mar 05 13:33:04 EST 2015,24000,0.50251484,537022464,2099159040,1562136576
Thu Mar 05 13:33:06 EST 2015,24000,19.298244,530894848,2099159040,1568264192
Thu Mar 05 13:33:08 EST 2015,24000,27.272724,524455936,2099159040,1574703104
Thu Mar 05 13:33:10 EST 2015,24000,1.2562811,528609280,2099159040,1570549760
Thu Mar 05 13:33:12 EST 2015,24000,1.7632246,528674816,2099159040,1570484224
Thu Mar 05 13:33:14 EST 2015,24000,2.0100474,528482304,2099159040,1570676736
Thu Mar 05 13:33:16 EST 2015,24000,2.267003,528576512,2099159040,1570582528
Thu Mar 05 13:33:18 EST 2015,24000,1.522845,528609280,2099159040,1570549760
Thu Mar 05 13:33:20 EST 2015,24000,2.020204,528543744,2099159040,1570615296
Thu Mar 05 13:33:22 EST 2015,24000,1.522845,528543744,2099159040,1570615296
Thu Mar 05 13:33:24 EST 2015,24000,0.7537663,528576512,2099159040,1570582528
Thu Mar 05 13:33:26 EST 2015,24000,1.2499988,528576512,2099159040,1570582528
Thu Mar 05 13:33:28 EST 2015,24000,1.7676771,528576512,2099159040,1570582528
Thu Mar 05 13:33:30 EST 2015,24000,2.7848125,528576512,2099159040,1570582528
Thu Mar 05 13:33:32 EST 2015,24000,2.2499979,528576512,2099159040,1570582528
Thu Mar 05 13:33:34 EST 2015,24000,2.506268,528642048,2099159040,1570516992
Thu Mar 05 13:33:36 EST 2015,24000,3.2338321,528609280,2099159040,1570549760
Thu Mar 05 13:33:38 EST 2015,24000,0.9975076,528543744,2099159040,1570615296
Thu Mar 05 13:33:40 EST 2015,24000,1.5075386,528609280,2099159040,1570549760
Thu Mar 05 13:33:42 EST 2015,24000,1.4999986,528642048,2099159040,1570516992
Thu Mar 05 13:33:44 EST 2015,24000,2.0151138,528609280,2099159040,1570549760
Thu Mar 05 13:33:46 EST 2015,24000,2.7638197,528642048,2099159040,1570516992
Thu Mar 05 13:33:48 EST 2015,24000,1.9999981,528543744,2099159040,1570615296
Thu Mar 05 13:33:50 EST 2015,24000,1.5113354,528707584,2099159040,1570451456
Thu Mar 05 13:33:52 EST 2015,24000,0.75187683,528609280,2099159040,1570549760
Thu Mar 05 13:33:54 EST 2015,24000,0.7594943,528543744,2099159040,1570615296
Thu Mar 05 13:33:56 EST 2015,24000,0.75187683,528642048,2099159040,1570516992
Thu Mar 05 13:33:58 EST 2015,24000,0.0,528674816,2099159040,1570484224
Thu Mar 05 13:34:00 EST 2015,24000,0.0,528674816,2099159040,1570484224
Thu Mar 05 13:34:02 EST 2015,24000,0.5012512,528576512,2099159040,1570582528
Thu Mar 05 13:34:04 EST 2015,24000,1.7456353,528543744,2099159040,1570615296
Thu Mar 05 13:34:06 EST 2015,24000,5.597967,528375808,2099159040,1570783232
Thu Mar 05 13:34:08 EST 2015,24000,3.0226707,528375808,2099159040,1570783232
Thu Mar 05 13:34:10 EST 2015,24000,3.2258093,528408576,2099159040,1570750464
Thu Mar 05 13:34:12 EST 2015,24000,1.5113354,528310272,2099159040,1570848768
Thu Mar 05 13:34:14 EST 2015,24000,1.262629,528343040,2099159040,1570816000
Thu Mar 05 13:34:16 EST 2015,24000,1.2594461,528375808,2099159040,1570783232
Thu Mar 05 13:34:18 EST 2015,24000,1.758796,528310272,2099159040,1570848768
Thu Mar 05 13:34:20 EST 2015,24000,1.0050237,528277504,2099159040,1570881536
Thu Mar 05 13:34:22 EST 2015,24000,1.7676771,528343040,2099159040,1570816000
Thu Mar 05 13:34:24 EST 2015,24000,1.7676771,528277504,2099159040,1570881536
Thu Mar 05 13:34:26 EST 2015,24000,1.758796,528277504,2099159040,1570881536
Thu Mar 05 13:34:28 EST 2015,24000,2.267003,527118336,2099159040,1572040704
Thu Mar 05 13:34:30 EST 2015,24000,1.5151501,527151104,2099159040,1572007936
Thu Mar 05 13:34:32 EST 2015,24000,2.0151138,527216640,2099159040,1571942400
Thu Mar 05 13:34:34 EST 2015,24000,1.7456353,526610432,2099159040,1572548608
Thu Mar 05 13:34:36 EST 2015,24000,1.522845,527773696,2099159040,1571385344
Thu Mar 05 13:34:38 EST 2015,24000,5.0761404,527900672,2099159040,1571258368
Thu Mar 05 13:34:40 EST 2015,24000,1.758796,527900672,2099159040,1571258368
Thu Mar 05 13:34:42 EST 2015,24000,1.5189886,527802368,2099159040,1571356672
Thu Mar 05 13:34:44 EST 2015,24000,2.020204,527769600,2099159040,1571389440
Thu Mar 05 13:34:46 EST 2015,24000,2.278483,527900672,2099159040,1571258368
Thu Mar 05 13:34:48 EST 2015,24000,1.522845,527769600,2099159040,1571389440
Thu Mar 05 13:34:50 EST 2015,24000,2.2556365,527802368,2099159040,1571356672
Thu Mar 05 13:34:52 EST 2015,24000,1.2690365,527802368,2099159040,1571356672
Thu Mar 05 13:34:54 EST 2015,24000,1.4962614,527900672,2099159040,1571258368
Thu Mar 05 13:34:56 EST 2015,24000,1.7543852,527769600,2099159040,1571389440
Thu Mar 05 13:34:58 EST 2015,24000,0.4987538,527802368,2099159040,1571356672
Thu Mar 05 13:35:00 EST 2015,24000,0.24999976,527802368,2099159040,1571356672
Thu Mar 05 13:35:02 EST 2015,24000,1.2594461,526802944,2099159040,1572356096
Thu Mar 05 13:35:04 EST 2015,24000,1.010102,527867904,2099159040,1571291136
Thu Mar 05 13:35:06 EST 2015,24000,1.2499988,527802368,2099159040,1571356672
Thu Mar 05 13:35:08 EST 2015,24000,1.2562811,527769600,2099159040,1571389440
Thu Mar 05 13:35:10 EST 2015,24000,1.0050237,527802368,2099159040,1571356672
Thu Mar 05 13:35:12 EST 2015,24000,1.7632246,527802368,2099159040,1571356672
Thu Mar 05 13:35:14 EST 2015,24000,2.0151138,527769600,2099159040,1571389440
Thu Mar 05 13:35:16 EST 2015,24000,0.24999976,527933440,2099159040,1571225600
Thu Mar 05 13:35:18 EST 2015,24000,0.2506256,527933440,2099159040,1571225600
Thu Mar 05 13:35:20 EST 2015,24000,1.262629,527802368,2099159040,1571356672
Thu Mar 05 13:35:22 EST 2015,24000,2.2556365,527900672,2099159040,1571258368
Thu Mar 05 13:35:24 EST 2015,24000,1.5075386,527736832,2099159040,1571422208
Thu Mar 05 13:35:26 EST 2015,24000,1.0025084,527802368,2099159040,1571356672
Thu Mar 05 13:35:28 EST 2015,24000,1.0126591,527802368,2099159040,1571356672
Thu Mar 05 13:35:30 EST 2015,24000,1.7543852,527802368,2099159040,1571356672
Thu Mar 05 13:35:32 EST 2015,24000,0.50377846,527867904,2099159040,1571291136
Thu Mar 05 13:35:34 EST 2015,24000,1.253134,527802368,2099159040,1571356672
Thu Mar 05 13:35:36 EST 2015,24000,1.2594461,527769600,2099159040,1571389440
Thu Mar 05 13:35:38 EST 2015,24000,0.50632954,527835136,2099159040,1571323904
Thu Mar 05 13:35:40 EST 2015,24000,2.4999976,527900672,2099159040,1571258368
Thu Mar 05 13:35:42 EST 2015,24000,3.7878811,527802368,2099159040,1571356672
Thu Mar 05 13:35:44 EST 2015,24000,1.7811716,527802368,2099159040,1571356672
Thu Mar 05 13:35:46 EST 2015,24000,0.99999905,527900672,2099159040,1571258368
Thu Mar 05 13:35:48 EST 2015,24000,1.0126591,527802368,2099159040,1571356672
Thu Mar 05 13:35:50 EST 2015,24000,1.2562811,527900672,2099159040,1571258368
Thu Mar 05 13:35:52 EST 2015,24000,3.045684,527802368,2099159040,1571356672
Thu Mar 05 13:35:54 EST 2015,24000,2.2499979,527867904,2099159040,1571291136
Thu Mar 05 13:35:56 EST 2015,24000,1.7632246,527933440,2099159040,1571225600
Thu Mar 05 13:35:58 EST 2015,24000,1.253134,527802368,2099159040,1571356672
Thu Mar 05 13:36:00 EST 2015,24000,1.2499988,527802368,2099159040,1571356672
Thu Mar 05 13:36:02 EST 2015,24000,2.0151138,527867904,2099159040,1571291136
Thu Mar 05 13:36:04 EST 2015,24000,0.0,527933440,2099159040,1571225600
Thu Mar 05 13:36:06 EST 2015,24000,0.24999976,527933440,2099159040,1571225600
Thu Mar 05 13:36:08 EST 2015,24000,0.2506256,527835136,2099159040,1571323904
Thu Mar 05 13:36:10 EST 2015,24000,2.0151138,527835136,2099159040,1571323904
Thu Mar 05 13:36:12 EST 2015,24000,1.2594461,527835136,2099159040,1571323904
Thu Mar 05 13:36:14 EST 2015,24000,2.493763,527835136,2099159040,1571323904
Thu Mar 05 13:36:16 EST 2015,24000,1.5189886,527802368,2099159040,1571356672
Thu Mar 05 13:36:18 EST 2015,24000,0.50251484,527802368,2099159040,1571356672
Thu Mar 05 13:36:20 EST 2015,24000,1.4999986,527900672,2099159040,1571258368
Thu Mar 05 13:36:22 EST 2015,24000,2.0151138,527802368,2099159040,1571356672
Thu Mar 05 13:36:24 EST 2015,24000,1.5189886,527835136,2099159040,1571323904
Thu Mar 05 13:36:26 EST 2015,24000,1.5189886,527802368,2099159040,1571356672
Thu Mar 05 13:36:28 EST 2015,24000,1.7632246,527802368,2099159040,1571356672
Thu Mar 05 13:36:30 EST 2015,24000,2.0050108,527802368,2099159040,1571356672
Thu Mar 05 13:36:32 EST 2015,24000,1.010102,527802368,2099159040,1571356672
Thu Mar 05 13:36:34 EST 2015,24000,1.7676771,527736832,2099159040,1571422208
Thu Mar 05 13:36:36 EST 2015,24000,0.0,527835136,2099159040,1571323904
Thu Mar 05 13:36:38 EST 2015,24000,22.474749,517992448,2099159040,1581166592
Thu Mar 05 13:36:40 EST 2015,24000,0.5012512,524652544,2099159040,1574506496
Thu Mar 05 13:36:42 EST 2015,24000,0.99999905,524660736,2099159040,1574498304
Thu Mar 05 13:36:44 EST 2015,24000,1.0025084,524627968,2099159040,1574531072
Thu Mar 05 13:36:46 EST 2015,24000,3.2663345,524595200,2099159040,1574563840
Thu Mar 05 13:36:48 EST 2015,24000,4.7858953,524533760,2099159040,1574625280
Thu Mar 05 13:36:50 EST 2015,24000,1.2594461,524533760,2099159040,1574625280
Thu Mar 05 13:36:52 EST 2015,24000,1.262629,524500992,2099159040,1574658048
Thu Mar 05 13:36:54 EST 2015,24000,2.777779,524468224,2099159040,1574690816
Thu Mar 05 13:36:56 EST 2015,24000,2.9850721,522846208,2099159040,1576312832
Thu Mar 05 13:36:58 EST 2015,24000,2.020204,522813440,2099159040,1576345600
Thu Mar 05 13:37:00 EST 2015,24000,7.0707083,522813440,2099159040,1576345600
Thu Mar 05 13:37:02 EST 2015,24000,14.536339,522944512,2099159040,1576214528
Thu Mar 05 13:37:04 EST 2015,24000,0.0,522944512,2099159040,1576214528
Thu Mar 05 13:37:06 EST 2015,24000,0.24999976,523763712,2099159040,1575395328
Thu Mar 05 13:37:08 EST 2015,24000,1.0178089,523763712,2099159040,1575395328
Thu Mar 05 13:37:10 EST 2015,24000,1.2594461,523763712,2099159040,1575395328
Thu Mar 05 13:37:12 EST 2015,24000,1.5151501,523767808,2099159040,1575391232
Thu Mar 05 13:37:14 EST 2015,24000,1.7676771,523669504,2099159040,1575489536
Thu Mar 05 13:37:16 EST 2015,24000,2.030456,523636736,2099159040,1575522304
Thu Mar 05 13:37:18 EST 2015,24000,1.5151501,523800576,2099159040,1575358464
Thu Mar 05 13:37:20 EST 2015,24000,1.7543852,523829248,2099159040,1575329792
Thu Mar 05 13:37:22 EST 2015,24000,1.0126591,523763712,2099159040,1575395328
Thu Mar 05 13:37:24 EST 2015,24000,1.2594461,523796480,2099159040,1575362560
Thu Mar 05 13:37:26 EST 2015,24000,0.7556677,523862016,2099159040,1575297024
Thu Mar 05 13:37:28 EST 2015,24000,1.7543852,523894784,2099159040,1575264256
Thu Mar 05 13:37:30 EST 2015,24000,1.2594461,523763712,2099159040,1575395328
Thu Mar 05 13:37:32 EST 2015,24000,12.030077,523415552,2099159040,1575743488
Thu Mar 05 13:37:34 EST 2015,24000,1.2594461,523513856,2099159040,1575645184
Thu Mar 05 13:37:36 EST 2015,24000,0.5115092,524210176,2099159040,1574948864
Thu Mar 05 13:37:38 EST 2015,24000,0.99502206,524177408,2099159040,1574981632
Thu Mar 05 13:37:40 EST 2015,24000,1.4999986,524144640,2099159040,1575014400
Thu Mar 05 13:37:42 EST 2015,24000,1.015228,524275712,2099159040,1574883328
Thu Mar 05 13:37:44 EST 2015,24000,5.0251245,524242944,2099159040,1574916096
Thu Mar 05 13:37:46 EST 2015,24000,1.7721534,524177408,2099159040,1574981632
Thu Mar 05 13:37:48 EST 2015,24000,2.0253181,524144640,2099159040,1575014400
Thu Mar 05 13:37:50 EST 2015,24000,1.5113354,524275712,2099159040,1574883328
Thu Mar 05 13:37:52 EST 2015,24000,1.5306115,524177408,2099159040,1574981632
Thu Mar 05 13:37:54 EST 2015,24000,1.262629,524210176,2099159040,1574948864
Thu Mar 05 13:37:56 EST 2015,24000,0.50377846,524242944,2099159040,1574916096
Thu Mar 05 13:37:58 EST 2015,24000,1.0075569,524177408,2099159040,1574981632
Thu Mar 05 13:38:00 EST 2015,24000,0.24937391,524177408,2099159040,1574981632
Thu Mar 05 13:38:02 EST 2015,24000,0.0,524177408,2099159040,1574981632
Thu Mar 05 13:38:04 EST 2015,24000,0.0,524177408,2099159040,1574981632
Thu Mar 05 13:38:06 EST 2015,24000,4.8346043,524242944,2099159040,1574916096
Thu Mar 05 13:38:08 EST 2015,24000,5.9431553,524275712,2099159040,1574883328
Thu Mar 05 13:38:10 EST 2015,24000,6.1068716,524111872,2099159040,1575047168
Thu Mar 05 13:38:12 EST 2015,24000,4.282117,524181504,2099159040,1574977536
Thu Mar 05 13:38:14 EST 2015,24000,4.1131077,524050432,2099159040,1575108608
Thu Mar 05 13:38:16 EST 2015,24000,5.3708434,524017664,2099159040,1575141376
Thu Mar 05 13:38:18 EST 2015,24000,0.0,524181504,2099159040,1574977536
Thu Mar 05 13:38:20 EST 2015,24000,1.4999986,524181504,2099159040,1574977536
Thu Mar 05 13:38:22 EST 2015,24000,2.506268,524083200,2099159040,1575075840
Thu Mar 05 13:38:24 EST 2015,24000,4.859334,524115968,2099159040,1575043072
Thu Mar 05 13:38:26 EST 2015,24000,5.5837574,522047488,2099159040,1577111552
Thu Mar 05 13:38:28 EST 2015,24000,5.764413,522047488,2099159040,1577111552
Thu Mar 05 13:38:30 EST 2015,24000,7.3047876,522526720,2099159040,1576632320
Thu Mar 05 13:38:32 EST 2015,24000,3.061223,522461184,2099159040,1576697856
Thu Mar 05 13:38:34 EST 2015,24000,4.381442,522493952,2099159040,1576665088
Thu Mar 05 13:38:36 EST 2015,24000,0.24999976,522547200,2099159040,1576611840
Thu Mar 05 13:38:38 EST 2015,24000,0.49999952,522588160,2099159040,1576570880
Thu Mar 05 13:38:40 EST 2015,24000,2.5316477,522686464,2099159040,1576472576
Thu Mar 05 13:38:42 EST 2015,24000,5.597967,522620928,2099159040,1576538112
Thu Mar 05 13:38:44 EST 2015,24000,4.846936,522559488,2099159040,1576599552
Thu Mar 05 13:38:46 EST 2015,24000,6.7839203,522493952,2099159040,1576665088
Thu Mar 05 13:38:48 EST 2015,24000,5.128205,522493952,2099159040,1576665088
Thu Mar 05 13:38:50 EST 2015,24000,4.8717976,522428416,2099159040,1576730624
Thu Mar 05 13:38:53 EST 2015,24000,1.253134,522428416,2099159040,1576730624
Thu Mar 05 13:38:55 EST 2015,24000,0.0,522428416,2099159040,1576730624
Thu Mar 05 13:38:57 EST 2015,24000,1.7543852,522002432,2099159040,1577156608
Thu Mar 05 13:38:59 EST 2015,24000,4.5918345,521744384,2099159040,1577414656
Thu Mar 05 13:39:01 EST 2015,24000,5.852419,521809920,2099159040,1577349120
Thu Mar 05 13:39:03 EST 2015,24000,7.5718045,521777152,2099159040,1577381888
Thu Mar 05 13:39:05 EST 2015,24000,6.3451767,522588160,2099159040,1576570880
Thu Mar 05 13:39:07 EST 2015,24000,5.0761404,522620928,2099159040,1576538112
Thu Mar 05 13:39:09 EST 2015,24000,6.122446,522588160,2099159040,1576570880
Thu Mar 05 13:39:11 EST 2015,24000,0.24999976,522555392,2099159040,1576603648
Thu Mar 05 13:39:13 EST 2015,24000,0.24999976,522555392,2099159040,1576603648
Thu Mar 05 13:39:15 EST 2015,24000,0.24999976,522653696,2099159040,1576505344
Thu Mar 05 13:39:17 EST 2015,24000,5.6410255,522588160,2099159040,1576570880
Thu Mar 05 13:39:19 EST 2015,24000,4.8717976,522588160,2099159040,1576570880
Thu Mar 05 13:39:21 EST 2015,24000,3.333336,522588160,2099159040,1576570880
Thu Mar 05 13:39:23 EST 2015,24000,6.377554,522620928,2099159040,1576538112
Thu Mar 05 13:39:25 EST 2015,24000,5.115092,522620928,2099159040,1576538112
Thu Mar 05 13:39:27 EST 2015,24000,3.3591747,522461184,2099159040,1576697856
Thu Mar 05 13:39:29 EST 2015,24000,0.75187683,522526720,2099159040,1576632320
Thu Mar 05 13:39:31 EST 2015,24000,0.0,522526720,2099159040,1576632320
Thu Mar 05 13:39:33 EST 2015,24000,0.497514,522526720,2099159040,1576632320
Thu Mar 05 13:39:35 EST 2015,24000,2.806121,522526720,2099159040,1576632320
Thu Mar 05 13:39:37 EST 2015,24000,3.8759708,522428416,2099159040,1576730624
Thu Mar 05 13:39:39 EST 2015,24000,3.376621,522362880,2099159040,1576796160
Thu Mar 05 13:39:41 EST 2015,24000,6.2015533,522428416,2099159040,1576730624
Thu Mar 05 13:39:43 EST 2015,24000,4.8101244,522301440,2099159040,1576857600
Thu Mar 05 13:39:45 EST 2015,24000,3.8265288,522301440,2099159040,1576857600
Thu Mar 05 13:39:47 EST 2015,24000,0.0,522366976,2099159040,1576792064
Thu Mar 05 13:39:49 EST 2015,24000,0.0,522366976,2099159040,1576792064
Thu Mar 05 13:39:51 EST 2015,24000,2.0356238,522366976,2099159040,1576792064
Thu Mar 05 13:39:53 EST 2015,24000,6.3613234,522334208,2099159040,1576824832
Thu Mar 05 13:39:55 EST 2015,24000,4.859334,522301440,2099159040,1576857600
Thu Mar 05 13:39:57 EST 2015,24000,5.927837,522334208,2099159040,1576824832
Thu Mar 05 13:39:59 EST 2015,24000,6.153846,522301440,2099159040,1576857600
Thu Mar 05 13:40:01 EST 2015,24000,4.8346043,522366976,2099159040,1576792064
